lang,id,age,onset,offset,length,is_child,is_not_child,res
english,23,15,40885.94,40886.8,0.8600000000005821,0.0,3.0,27
english,23,15,12664.65,12665.25,0.6000000000003638,1.0,2.0,29
tsimane,c15,16,18471.64,18472.63,0.9900000000016007,3.0,0.0,33
english,23,15,34967.47,34968.27,0.7999999999956344,0.0,3.0,27
tsimane,c22,15,5331.26,5331.91,0.6499999999996362,3.0,0.0,33
tsimane,C25,08,18031.8,18032.43,0.6300000000010186,0.0,3.0,27
tsimane,c22,15,48959.26,48960.64,1.3799999999973807,2.0,1.0,31
tsimane,c15,16,3989.53,3990.33,0.7999999999997272,3.0,0.0,33
tsimane,c15,16,23929.12,23929.72,0.6000000000021828,1.0,2.0,29
tsimane,c15,16,10911.59,10912.19,0.6000000000003638,3.0,0.0,33
tsimane,c22,15,53381.91,53383.71,1.7999999999956344,2.0,1.0,31
english,15,16,8641.34,8642.91,1.569999999999709,3.0,0.0,33
english,23,15,8693.21,8694.53,1.320000000001528,3.0,0.0,33
tsimane,C25,08,21121.83,21122.47,0.6399999999994179,1.0,2.0,29
tsimane,c15,16,10998.38,10999.38,1.0,1.0,2.0,29
english,04,08,1600.99,1602.07,1.0799999999999272,1.0,2.0,29
tsimane,c15,16,25578.6,25579.25,0.6500000000014552,3.0,0.0,33
english,23,15,33833.01,33833.79,0.7799999999988358,3.0,0.0,33
tsimane,c15,16,21805.13,21805.73,0.5999999999985448,3.0,0.0,33
english,23,15,9219.28,9219.95,0.6700000000000728,3.0,0.0,33
english,15,16,9971.93,9972.53,0.6000000000003638,0.0,3.0,27
tsimane,C25,08,21949.91,21950.97,1.0600000000013097,3.0,0.0,33
english,23,15,39344.84,39348.24,3.400000000001455,2.0,1.0,31
tsimane,c15,16,30795.16,30795.76,0.5999999999985448,1.0,2.0,29
english,23,15,38364.7,38365.67,0.9700000000011642,2.0,1.0,31
english,23,15,39930.63,39931.29,0.6600000000034925,0.0,3.0,27
english,23,15,21748.15,21748.86,0.7099999999991269,3.0,0.0,33
english,15,16,7585.51,7586.44,0.9299999999993815,3.0,0.0,33
tsimane,c22,15,53984.25,53984.97,0.7200000000011642,3.0,0.0,33
tsimane,c15,16,27570.98,27571.98,1.0,3.0,0.0,33
tsimane,C25,08,9554.31,9554.91,0.6000000000003638,3.0,0.0,33
tsimane,c22,15,57019.8,57020.42,0.6199999999953434,3.0,0.0,33
english,04,08,35408.44,35409.17,0.7299999999959255,3.0,0.0,33
tsimane,c22,15,56969.28,56971.31,2.029999999998836,3.0,0.0,33
english,15,16,4977.13,4978.13,1.0,2.0,1.0,31
tsimane,c22,15,45242.86,45243.67,0.8099999999976717,3.0,0.0,33
tsimane,c15,16,3823.79,3824.4,0.6100000000001273,3.0,0.0,33
english,04,08,34663.8,34664.61,0.8099999999976717,3.0,0.0,33
tsimane,c15,16,24199.56,24201.6,2.039999999997235,3.0,0.0,33
english,15,16,2596.44,2597.34,0.900000000000091,2.0,1.0,31
tsimane,c15,16,3856.74,3857.74,1.0,1.0,2.0,29
english,23,15,12987.53,12988.89,1.359999999998763,3.0,0.0,33
tsimane,c15,16,18052.25,18052.86,0.6100000000005821,3.0,0.0,33
tsimane,c22,15,52166.84,52167.45,0.6100000000005821,0.0,3.0,27
english,23,15,36800.56,36801.69,1.1300000000046566,3.0,0.0,33
english,15,16,45908.66,45909.26,0.5999999999985448,0.0,3.0,27
tsimane,C25,08,23864.63,23865.23,0.5999999999985448,2.0,1.0,31
english,15,16,45107.43,45108.31,0.8799999999973807,1.0,2.0,29
english,23,15,28070.21,28072.14,1.930000000000291,2.0,1.0,31
tsimane,C25,08,49436.81,49438.63,1.819999999999709,3.0,0.0,33
english,04,08,34881.25,34882.71,1.4599999999991269,0.0,3.0,27
english,23,15,45481.59,45482.19,0.6000000000058208,2.0,1.0,31
english,23,15,8082.27,8083.01,0.7399999999997817,3.0,0.0,33
english,23,15,24142.03,24143.1,1.069999999999709,3.0,0.0,33
english,04,08,47688.3,47689.01,0.7099999999991269,0.0,3.0,27
tsimane,C25,08,22505.42,22506.44,1.0200000000004366,3.0,0.0,33
tsimane,c22,15,46256.28,46257.15,0.8700000000026193,1.0,2.0,29
english,15,16,17674.0,17675.57,1.569999999999709,2.0,1.0,31
tsimane,C25,08,18541.25,18542.11,0.8600000000005821,3.0,0.0,33
tsimane,c22,15,47775.71,47776.35,0.6399999999994179,2.0,1.0,31
english,15,16,12788.86,12792.42,3.5599999999994907,3.0,0.0,33
english,04,08,35862.21,35863.21,1.0,1.0,2.0,29
english,15,16,11144.84,11145.53,0.6900000000005093,3.0,0.0,33
english,23,15,25431.4,25432.0,0.5999999999985448,0.0,3.0,27
tsimane,c15,16,19865.55,19866.47,0.9200000000018917,2.0,1.0,31
tsimane,c15,16,24182.04,24182.86,0.819999999999709,3.0,0.0,33
english,04,08,43479.17,43479.77,0.5999999999985448,3.0,0.0,33
tsimane,C25,08,24139.9,24140.64,0.7399999999979627,2.0,1.0,31
tsimane,C25,08,28941.91,28944.76,2.849999999998545,3.0,0.0,33
english,23,15,21592.03,21593.07,1.0400000000008731,3.0,0.0,33
english,15,16,34412.54,34413.48,0.9400000000023283,1.0,2.0,29
english,04,08,13754.03,13754.86,0.8299999999999272,2.0,1.0,31
tsimane,c22,15,51470.61,51472.55,1.9400000000023283,3.0,0.0,33
english,04,08,39583.53,39584.63,1.0999999999985448,3.0,0.0,33
english,04,08,3415.81,3419.87,4.059999999999945,3.0,0.0,33
english,15,16,47135.63,47136.26,0.6300000000046566,1.0,2.0,29
tsimane,c22,15,50183.72,50184.32,0.5999999999985448,3.0,0.0,33
tsimane,c22,15,48015.65,48016.5,0.8499999999985448,1.0,2.0,29
tsimane,c22,15,52818.37,52818.97,0.5999999999985448,2.0,1.0,31
tsimane,C25,08,18081.28,18081.92,0.6399999999994179,3.0,0.0,33
tsimane,c22,15,53141.14,53146.38,5.239999999997963,2.0,1.0,31
english,04,08,34101.6,34105.4,3.8000000000029104,3.0,0.0,33
tsimane,c22,15,49254.08,49256.07,1.9899999999979627,3.0,0.0,33
tsimane,C25,08,20049.46,20051.1,1.639999999999418,2.0,1.0,31
tsimane,c22,15,1311.17,1315.58,4.4099999999998545,1.0,2.0,29
english,23,15,23221.15,23223.05,1.8999999999978172,2.0,1.0,31
english,23,15,56193.25,56194.88,1.6299999999973807,3.0,0.0,33
tsimane,c22,15,49821.59,49822.2,0.6100000000005821,3.0,0.0,33
tsimane,c15,16,17011.56,17013.15,1.5900000000001455,2.0,1.0,31
tsimane,C25,08,23779.0,23780.13,1.1300000000010186,3.0,0.0,33
tsimane,c22,15,46068.87,46069.51,0.6399999999994179,1.0,2.0,29
english,15,16,31372.35,31374.15,1.8000000000029104,3.0,0.0,33
tsimane,c15,16,31862.72,31863.32,0.5999999999985448,3.0,0.0,33
english,15,16,31894.57,31899.78,5.209999999999127,3.0,0.0,33
english,23,15,34325.01,34325.83,0.819999999999709,1.0,2.0,29
tsimane,c15,16,7162.16,7163.16,1.0,0.0,3.0,27
tsimane,C25,08,27302.23,27305.42,3.1899999999986903,2.0,1.0,31
english,04,08,17541.13,17542.27,1.139999999999418,3.0,0.0,33
english,15,16,44994.55,44995.32,0.7699999999967986,1.0,2.0,29
english,23,15,30887.7,30888.46,0.7599999999983993,2.0,1.0,31
tsimane,C25,08,57277.98,57278.58,0.5999999999985448,3.0,0.0,33
tsimane,C25,08,14176.69,14177.73,1.0399999999990541,3.0,0.0,33
tsimane,C25,08,26899.07,26900.24,1.1700000000018917,1.0,2.0,29
english,04,08,34224.27,34227.51,3.2400000000052387,3.0,0.0,33
tsimane,c15,16,12010.21,12011.04,0.8300000000017462,0.0,3.0,27
tsimane,C25,08,48640.39,48641.26,0.8700000000026193,0.0,3.0,27
english,23,15,47629.76,47630.52,0.7599999999947613,2.0,1.0,31
english,04,08,46496.32,46497.24,0.9199999999982538,3.0,0.0,33
tsimane,c15,16,1468.55,1469.31,0.7599999999999909,0.0,3.0,27
english,15,16,46706.0,46706.6,0.5999999999985448,1.0,2.0,29
tsimane,C25,08,1119.98,1121.19,1.2100000000000364,1.0,2.0,29
tsimane,c15,16,19734.28,19735.33,1.0500000000029104,0.0,3.0,27
english,04,08,34538.24,34539.95,1.7099999999991269,3.0,0.0,33
tsimane,c15,16,6669.04,6670.2,1.1599999999998545,1.0,2.0,29
tsimane,c22,15,53301.3,53302.62,1.319999999999709,1.0,2.0,29
english,04,08,13684.67,13685.27,0.6000000000003638,3.0,0.0,33
english,15,16,39807.73,39809.51,1.7799999999988358,1.0,2.0,29
english,23,15,18580.28,18581.09,0.8100000000013097,3.0,0.0,33
tsimane,C25,08,16222.07,16223.09,1.0200000000004366,2.0,1.0,31
tsimane,c22,15,53229.77,53230.37,0.6000000000058208,1.0,2.0,29
english,23,15,48451.28,48451.92,0.6399999999994179,2.0,1.0,31
english,23,15,47876.71,47877.72,1.0100000000020373,1.0,2.0,29
english,15,16,38887.3,38888.99,1.6899999999950523,1.0,2.0,29
english,04,08,29223.68,29224.52,0.8400000000001455,2.0,1.0,31
english,23,15,19957.74,19959.05,1.3099999999976717,3.0,0.0,33
english,15,16,3768.47,3771.19,2.7200000000002547,3.0,0.0,33
tsimane,c22,15,49281.29,49282.31,1.0199999999967986,2.0,1.0,31
english,04,08,43477.77,43478.37,0.6000000000058208,2.0,1.0,31
tsimane,c15,16,11816.52,11817.4,0.8799999999991996,3.0,0.0,33
english,23,15,7021.33,7021.93,0.6000000000003638,3.0,0.0,33
english,04,08,46607.92,46608.57,0.6500000000014552,3.0,0.0,33
tsimane,c15,16,5385.29,5385.89,0.6000000000003638,3.0,0.0,33
english,23,15,39361.4,39362.02,0.6199999999953434,3.0,0.0,33
tsimane,C25,08,11261.9,11262.56,0.6599999999998545,2.0,1.0,31
tsimane,c22,15,45403.73,45404.82,1.0899999999965075,3.0,0.0,33
english,15,16,13175.3,13175.9,0.6000000000003638,3.0,0.0,33
english,23,15,26849.37,26850.09,0.7200000000011642,0.0,3.0,27
english,15,16,42880.43,42881.34,0.9099999999962165,3.0,0.0,33
english,23,15,8104.84,8105.64,0.8000000000001819,1.0,2.0,29
tsimane,c22,15,49010.55,49011.16,0.6100000000005821,2.0,1.0,31
english,04,08,45380.83,45381.5,0.6699999999982538,3.0,0.0,33
tsimane,c22,15,6162.33,6162.93,0.6000000000003638,3.0,0.0,33
tsimane,C25,08,11350.54,11351.34,0.7999999999992724,3.0,0.0,33
tsimane,c22,15,50641.93,50642.65,0.7200000000011642,2.0,1.0,31
tsimane,c22,15,1321.82,1323.7,1.8800000000001091,0.0,3.0,27
english,15,16,33518.85,33519.85,1.0,0.0,3.0,27
tsimane,c15,16,20530.7,20532.01,1.3099999999976717,1.0,2.0,29
english,23,15,25633.82,25634.63,0.8100000000013097,3.0,0.0,33
english,23,15,17465.77,17468.75,2.9799999999995634,3.0,0.0,33
english,15,16,32368.21,32368.81,0.6000000000021828,3.0,0.0,33
english,23,15,14883.58,14884.99,1.4099999999998545,3.0,0.0,33
english,15,16,44818.96,44820.0,1.0400000000008731,2.0,1.0,31
english,04,08,34689.38,34690.64,1.2600000000020373,3.0,0.0,33
english,15,16,6898.87,6899.51,0.6400000000003274,3.0,0.0,33
english,04,08,34209.5,34210.9,1.4000000000014552,3.0,0.0,33
english,04,08,42532.52,42533.29,0.7700000000040745,3.0,0.0,33
english,23,15,46720.3,46720.99,0.6899999999950523,0.0,3.0,27
tsimane,c22,15,53639.12,53639.78,0.6599999999962165,2.0,1.0,31
tsimane,c15,16,11840.11,11840.71,0.5999999999985448,0.0,3.0,27
english,23,15,46225.31,46225.91,0.6000000000058208,1.0,2.0,29
tsimane,C25,08,33095.42,33097.96,2.540000000000873,0.0,3.0,27
tsimane,c15,16,44573.07,44573.82,0.75,3.0,0.0,33
tsimane,C25,08,584.57,585.29,0.7199999999999136,3.0,0.0,33
english,04,08,19453.73,19454.51,0.7799999999988358,3.0,0.0,33
tsimane,c15,16,31638.45,31639.05,0.5999999999985448,3.0,0.0,33
english,04,08,28274.69,28275.64,0.9500000000007276,3.0,0.0,33
english,04,08,25371.5,25372.49,0.9900000000016007,3.0,0.0,33
tsimane,c15,16,31184.62,31185.22,0.6000000000021828,3.0,0.0,33
english,04,08,33905.98,33906.64,0.6599999999962165,3.0,0.0,33
english,23,15,5449.19,5449.85,0.660000000000764,3.0,0.0,33
tsimane,c22,15,53800.55,53804.06,3.5099999999947613,1.0,2.0,29
english,23,15,44760.09,44760.75,0.6600000000034925,0.0,3.0,27
english,23,15,39298.97,39301.58,2.610000000000582,3.0,0.0,33
english,15,16,5318.58,5319.32,0.7399999999997817,3.0,0.0,33
tsimane,c22,15,50443.9,50444.52,0.6199999999953434,3.0,0.0,33
tsimane,c15,16,26792.33,26793.21,0.8799999999973807,1.0,2.0,29
english,23,15,39332.99,39336.33,3.3400000000037835,2.0,1.0,31
english,04,08,46498.37,46499.71,1.3399999999965075,3.0,0.0,33
tsimane,c15,16,31190.74,31191.39,0.6499999999978172,3.0,0.0,33
english,23,15,41510.6,41511.72,1.1200000000026193,2.0,1.0,31
tsimane,C25,08,55749.36,55751.37,2.0100000000020373,3.0,0.0,33
english,15,16,6692.15,6692.82,0.6700000000000728,1.0,2.0,29
tsimane,C25,08,39329.32,39329.93,0.6100000000005821,3.0,0.0,33
english,15,16,125.33,126.06,0.730000000000004,3.0,0.0,33
english,15,16,36734.49,36735.87,1.3800000000046566,1.0,2.0,29
tsimane,C25,08,23485.98,23486.58,0.6000000000021828,2.0,1.0,31
english,23,15,40615.94,40617.48,1.5400000000008731,3.0,0.0,33
english,23,15,40742.71,40743.31,0.5999999999985448,2.0,1.0,31
english,15,16,2143.47,2144.07,0.6000000000003638,3.0,0.0,33
english,04,08,17147.67,17148.83,1.1600000000034925,3.0,0.0,33
tsimane,c22,15,57064.78,57066.29,1.5100000000020373,2.0,1.0,31
english,04,08,30698.71,30700.83,2.1200000000026193,3.0,0.0,33
english,15,16,44319.0,44319.74,0.7399999999979627,1.0,2.0,29
tsimane,c15,16,22177.33,22178.1,0.7699999999967986,1.0,2.0,29
english,04,08,40386.4,40388.22,1.819999999999709,0.0,3.0,27
english,23,15,17919.98,17921.9,1.9200000000018917,3.0,0.0,33
english,15,16,42649.03,42649.63,0.5999999999985448,2.0,1.0,31
english,23,15,9834.77,9835.48,0.7099999999991269,0.0,3.0,27
english,23,15,26077.31,26079.3,1.9899999999979627,1.0,2.0,29
english,15,16,17297.32,17298.3,0.9799999999995634,2.0,1.0,31
english,23,15,832.54,833.17,0.6299999999999955,2.0,1.0,31
tsimane,c15,16,14848.11,14848.72,0.6099999999987631,3.0,0.0,33
tsimane,C25,08,28864.09,28864.97,0.8800000000010186,3.0,0.0,33
tsimane,C25,08,14999.48,15000.29,0.8100000000013097,2.0,1.0,31
tsimane,c15,16,14243.84,14244.73,0.8899999999994179,1.0,2.0,29
english,04,08,837.24,839.19,1.9500000000000455,3.0,0.0,33
tsimane,C25,08,987.34,988.01,0.6699999999999591,3.0,0.0,33
tsimane,c22,15,50901.35,50902.42,1.069999999999709,2.0,1.0,31
english,04,08,32191.16,32191.87,0.7099999999991269,3.0,0.0,33
english,15,16,34649.43,34650.11,0.680000000000291,2.0,1.0,31
tsimane,C25,08,22247.94,22249.44,1.5,3.0,0.0,33
tsimane,c22,15,51266.29,51266.91,0.6200000000026193,3.0,0.0,33
english,04,08,44998.53,44999.41,0.8800000000046566,3.0,0.0,33
english,15,16,32347.47,32348.17,0.6999999999970896,3.0,0.0,33
english,04,08,12361.1,12362.18,1.0799999999999272,3.0,0.0,33
tsimane,c22,15,51279.1,51281.34,2.2399999999979627,3.0,0.0,33
tsimane,C25,08,4337.27,4337.87,0.5999999999994543,2.0,1.0,31
tsimane,c15,16,7180.75,7181.35,0.6000000000003638,3.0,0.0,33
tsimane,C25,08,16226.46,16227.1,0.6400000000012369,1.0,2.0,29
tsimane,C25,08,44897.36,44898.73,1.3700000000026193,3.0,0.0,33
tsimane,C25,08,3167.32,3167.92,0.599999999999909,3.0,0.0,33
tsimane,c22,15,57383.76,57384.9,1.139999999999418,3.0,0.0,33
english,04,08,35723.69,35724.33,0.6399999999994179,2.0,1.0,31
english,23,15,56357.38,56358.78,1.4000000000014552,3.0,0.0,33
tsimane,c15,16,21215.35,21215.95,0.6000000000021828,1.0,2.0,29
english,23,15,44455.94,44457.6,1.6599999999962165,2.0,1.0,31
tsimane,C25,08,19568.02,19568.62,0.5999999999985448,2.0,1.0,31
tsimane,c15,16,22033.89,22034.49,0.6000000000021828,2.0,1.0,31
english,23,15,48564.57,48565.62,1.0500000000029104,0.0,3.0,27
english,23,15,18279.47,18281.16,1.6899999999986903,3.0,0.0,33
english,04,08,46579.16,46581.51,2.349999999998545,3.0,0.0,33
tsimane,C25,08,7097.45,7098.15,0.6999999999998181,3.0,0.0,33
english,15,16,8879.12,8880.71,1.5899999999983265,3.0,0.0,33
tsimane,C25,08,44365.64,44367.49,1.8499999999985448,3.0,0.0,33
tsimane,c22,15,45846.43,45847.73,1.3000000000029104,3.0,0.0,33
tsimane,c15,16,26317.51,26320.61,3.100000000002183,3.0,0.0,33
tsimane,C25,08,29266.82,29267.43,0.6100000000005821,1.0,2.0,29
english,15,16,45895.15,45896.12,0.9700000000011642,0.0,3.0,27
tsimane,c22,15,57009.55,57012.28,2.7299999999959255,2.0,1.0,31
english,23,15,37752.62,37753.22,0.5999999999985448,2.0,1.0,31
tsimane,c15,16,24466.88,24467.58,0.7000000000007276,2.0,1.0,31
tsimane,C25,08,44833.33,44834.19,0.8600000000005821,3.0,0.0,33
english,23,15,33307.68,33308.68,1.0,2.0,1.0,31
tsimane,c15,16,14527.67,14528.45,0.7800000000006548,1.0,2.0,29
english,23,15,3626.03,3628.56,2.5299999999997453,3.0,0.0,33
tsimane,c15,16,26127.46,26128.06,0.6000000000021828,0.0,3.0,27
tsimane,c15,16,14104.87,14106.04,1.1700000000000728,3.0,0.0,33
tsimane,C25,08,27036.92,27037.92,1.0,1.0,2.0,29
tsimane,c22,15,53190.0,53190.94,0.9400000000023283,0.0,3.0,27
english,15,16,36999.39,36999.99,0.5999999999985448,3.0,0.0,33
english,23,15,4018.78,4019.38,0.599999999999909,3.0,0.0,33
tsimane,c22,15,51514.93,51515.53,0.5999999999985448,3.0,0.0,33
english,15,16,14205.68,14206.51,0.8299999999999272,3.0,0.0,33
tsimane,c22,15,55627.35,55628.84,1.4899999999979627,2.0,1.0,31
tsimane,C25,08,43708.72,43709.51,0.7900000000008731,3.0,0.0,33
english,04,08,16463.66,16464.26,0.5999999999985448,3.0,0.0,33
english,04,08,34065.95,34067.35,1.4000000000014552,3.0,0.0,33
english,15,16,44402.1,44403.02,0.9199999999982538,3.0,0.0,33
tsimane,c22,15,53627.2,53628.21,1.0100000000020373,3.0,0.0,33
english,04,08,29177.76,29178.37,0.6100000000005821,3.0,0.0,33
tsimane,C25,08,30855.78,30857.53,1.75,2.0,1.0,31
english,23,15,48922.03,48922.63,0.5999999999985448,1.0,2.0,29
english,15,16,220.09,220.78,0.6899999999999977,3.0,0.0,33
tsimane,C25,08,23819.48,23821.13,1.6500000000014552,3.0,0.0,33
english,04,08,47431.32,47431.93,0.6100000000005821,1.0,2.0,29
english,15,16,11952.66,11953.89,1.2299999999995634,3.0,0.0,33
tsimane,C25,08,1139.45,1143.05,3.599999999999909,1.0,2.0,29
tsimane,c15,16,19576.42,19577.42,1.0,1.0,2.0,29
tsimane,c15,16,25514.04,25514.64,0.5999999999985448,3.0,0.0,33
english,23,15,22374.31,22374.97,0.6599999999998545,2.0,1.0,31
tsimane,c22,15,47857.79,47858.53,0.7399999999979627,2.0,1.0,31
tsimane,c15,16,20714.45,20715.1,0.6499999999978172,1.0,2.0,29
english,15,16,4940.1,4940.89,0.7899999999999636,3.0,0.0,33
tsimane,c15,16,44386.53,44387.2,0.6699999999982538,3.0,0.0,33
